order_id,order_date,product,category,region,channel,units,unit_price,cost,customer_id
104538,2024-12-09,Face Serum,Beauty,South,Marketplace,4,46.75,18.0,1892
104539,2024-12-09,Hair Dryer,Beauty,North,Retail,2,72.35,33.0,1684
104540,2024-12-10,4K Webcam,Electronics,West,Online,3,88.79,44.0,1301
104541,2024-12-10,Denim Jeans,Apparel,North,Online,3,66.3,28.0,2157
104542,2024-12-10,4K Webcam,Electronics,Central,Retail,3,96.87,44.0,1260
104543,2024-12-10,Denim Jeans,Apparel,South,Retail,3,66.13,28.0,1745
104544,2024-12-10,Yoga Mat,Sports,North,Online,5,35.42,14.0,2149
104545,2024-12-10,Winter Jacket,Apparel,West,Marketplace,2,149.87,70.0,1716
104546,2024-12-10,Yoga Mat,Sports,West,Retail,3,35.78,14.0,2076
104547,2024-12-10,Bluetooth Speaker,Electronics,West,Marketplace,4,56.19,27.0,1734
104548,2024-12-10,Denim Jeans,Apparel,Central,Online,8,68.09,28.0,1709
104549,2024-12-10,Running Shoes,Apparel,East,Retail,7,87.44,40.0,1474
104550,2024-12-10,Bluetooth Speaker,Electronics,South,Retail,4,62.66,27.0,1473
104551,2024-12-10,Coffee Maker,Home & Kitchen,Central,Marketplace,2,119.98,64.0,1562
104552,2024-12-10,4K Webcam,Electronics,East,Retail,4,89.2,44.0,1844
104553,2024-12-10,Running Shoes,Apparel,West,Online,1,90.58,40.0,1945
104554,2024-12-10,Bluetooth Speaker,Electronics,North,Online,6,59.31,27.0,1230
104555,2024-12-10,4K Webcam,Electronics,East,Online,2,89.36,44.0,1461
104556,2024-12-10,Lipstick Set,Beauty,South,Retail,3,28.21,11.0,1848
104557,2024-12-11,Air Fryer,Home & Kitchen,Central,Retail,5,94.43,52.0,1582
104558,2024-12-11,Cotton T-Shirt,Apparel,West,Marketplace,3,22.27,7.0,1402
104559,2024-12-11,Coffee Maker,Home & Kitchen,West,Online,4,110.49,64.0,1747
104560,2024-12-11,USB-C Charger,Electronics,South,Online,1,25.71,9.0,1613
104561,2024-12-11,4K Webcam,Electronics,Central,Online,3,88.46,44.0,1637
104562,2024-12-11,USB-C Charger,Electronics,West,Online,2,24.88,9.0,1546
104563,2024-12-11,Winter Jacket,Apparel,Central,Retail,6,140.23,70.0,1792
104564,2024-12-11,Yoga Mat,Sports,North,Online,3,35.73,14.0,1996
104565,2024-12-11,Cotton T-Shirt,Apparel,East,Online,1,21.9,7.0,1731
104566,2024-12-11,Bluetooth Speaker,Electronics,North,Online,5,60.64,27.0,2151
104567,2024-12-11,Coffee Maker,Home & Kitchen,West,Online,1,119.89,64.0,1780
104568,2024-12-11,Lipstick Set,Beauty,North,Retail,6,29.62,11.0,2060
104569,2024-12-11,Yoga Mat,Sports,South,Online,4,36.68,14.0,1260
104570,2024-12-11,Vacuum Cleaner,Home & Kitchen,East,Online,1,195.77,110.0,2015
104571,2024-12-11,Wireless Earbuds,Electronics,West,Online,2,73.6,38.0,1177
104572,2024-12-11,Hair Dryer,Beauty,West,Marketplace,2,69.13,33.0,2041
104573,2024-12-11,Running Shoes,Apparel,Central,Online,2,88.09,40.0,1977
104574,2024-12-11,Yoga Mat,Sports,North,Online,3,32.68,14.0,1844
104575,2024-12-11,Yoga Mat,Sports,South,Retail,1,36.36,14.0,1663
104576,2024-12-11,Water Bottle,Sports,North,Online,4,18.96,5.0,1830
104577,2024-12-11,4K Webcam,Electronics,North,Online,2,85.65,44.0,1993
104578,2024-12-11,Cotton T-Shirt,Apparel,North,Online,3,22.6,7.0,1713
104579,2024-12-11,Running Shoes,Apparel,North,Online,2,90.18,40.0,1433
104580,2024-12-11,4K Webcam,Electronics,East,Marketplace,3,93.47,44.0,1607
104581,2024-12-12,Yoga Mat,Sports,West,Online,1,34.56,14.0,1301
104582,2024-12-12,Coffee Maker,Home & Kitchen,South,Online,3,122.03,64.0,1785
104583,2024-12-12,4K Webcam,Electronics,North,Online,2,95.12,44.0,1926
104584,2024-12-12,Winter Jacket,Apparel,North,Online,4,144.06,70.0,1518
104585,2024-12-12,Smartphone Case,Electronics,Central,Retail,2,19.54,6.0,1440
104586,2024-12-12,Bluetooth Speaker,Electronics,West,Retail,2,59.32,27.0,1114
104587,2024-12-12,4K Webcam,Electronics,South,Retail,3,89.27,44.0,1272
104588,2024-12-12,Yoga Mat,Sports,East,Retail,3,34.71,14.0,2051
104589,2024-12-12,Yoga Mat,Sports,East,Online,3,33.1,14.0,2151
104590,2024-12-12,Lipstick Set,Beauty,South,Online,3,28.46,11.0,1610
104591,2024-12-12,Yoga Mat,Sports,West,Marketplace,2,34.86,14.0,1553
104592,2024-12-12,4K Webcam,Electronics,North,Retail,2,94.84,44.0,1200
104593,2024-12-12,Bluetooth Speaker,Electronics,Central,Retail,2,59.2,27.0,1948
104594,2024-12-12,Yoga Mat,Sports,West,Online,1,36.48,14.0,1112
104595,2024-12-12,Knife Set,Home & Kitchen,East,Online,5,47.0,21.0,1420
104596,2024-12-12,Coffee Maker,Home & Kitchen,West,Online,6,116.18,64.0,1452
104597,2024-12-12,Dumbbell Set,Sports,East,Marketplace,3,78.41,41.0,1103
104598,2024-12-12,Running Shoes,Apparel,North,Online,4,88.6,40.0,2007
104599,2024-12-12,Hair Dryer,Beauty,North,Retail,4,70.11,33.0,2157
104600,2024-12-12,Yoga Mat,Sports,West,Online,3,37.58,14.0,2103
104601,2024-12-12,Face Serum,Beauty,Central,Online,3,44.75,18.0,1407
104602,2024-12-13,Coffee Maker,Home & Kitchen,West,Online,2,122.29,64.0,1133
104603,2024-12-13,Coffee Maker,Home & Kitchen,East,Online,2,119.64,64.0,1001
104604,2024-12-13,4K Webcam,Electronics,South,Online,2,91.03,44.0,1329
104605,2024-12-13,Bluetooth Speaker,Electronics,North,Online,4,62.27,27.0,1688
104606,2024-12-13,Smartphone Case,Electronics,East,Online,2,18.49,6.0,2116
104607,2024-12-13,Smartphone Case,Electronics,North,Online,3,18.32,6.0,1235
104608,2024-12-13,Running Shoes,Apparel,North,Retail,4,88.49,40.0,1514
104609,2024-12-13,Knife Set,Home & Kitchen,South,Online,3,50.08,21.0,1072
104610,2024-12-13,Coffee Maker,Home & Kitchen,South,Online,3,119.14,64.0,1744
104611,2024-12-13,Running Shoes,Apparel,South,Online,3,93.14,40.0,1053
104612,2024-12-13,Bluetooth Speaker,Electronics,East,Retail,2,59.06,27.0,1627
104613,2024-12-13,Face Serum,Beauty,West,Marketplace,3,41.91,18.0,1259
104614,2024-12-13,Coffee Maker,Home & Kitchen,North,Online,3,117.36,64.0,1129
104615,2024-12-13,USB-C Charger,Electronics,South,Marketplace,3,25.37,9.0,2192
104616,2024-12-13,Dumbbell Set,Sports,West,Retail,2,79.05,41.0,2117
104617,2024-12-13,Lipstick Set,Beauty,West,Retail,3,29.89,11.0,1257
104618,2024-12-13,Water Bottle,Sports,South,Retail,1,18.17,5.0,1862
104619,2024-12-13,Lipstick Set,Beauty,North,Retail,2,27.36,11.0,2052
104620,2024-12-13,Yoga Mat,Sports,North,Online,3,34.64,14.0,1502
104621,2024-12-13,Smartphone Case,Electronics,East,Retail,4,18.44,6.0,1166
104622,2024-12-13,Coffee Maker,Home & Kitchen,South,Online,3,123.7,64.0,1328
104623,2024-12-13,Yoga Mat,Sports,South,Online,1,36.05,14.0,1789
104624,2024-12-13,Denim Jeans,Apparel,East,Online,2,61.32,28.0,2085
104625,2024-12-13,Face Serum,Beauty,Central,Online,2,44.49,18.0,1493
104626,2024-12-13,4K Webcam,Electronics,East,Retail,3,89.32,44.0,1765
104627,2024-12-14,4K Webcam,Electronics,South,Marketplace,2,86.18,44.0,1327
104628,2024-12-14,Running Shoes,Apparel,North,Online,3,88.56,40.0,1120
104629,2024-12-14,Lipstick Set,Beauty,Central,Marketplace,5,29.23,11.0,1880
104630,2024-12-14,Cotton T-Shirt,Apparel,South,Online,2,21.21,7.0,1356
104631,2024-12-14,Denim Jeans,Apparel,North,Retail,6,66.56,28.0,1273
104632,2024-12-14,Yoga Mat,Sports,North,Marketplace,2,39.26,14.0,1073
104633,2024-12-14,Smartphone Case,Electronics,North,Online,6,19.35,6.0,1817
104634,2024-12-14,Running Shoes,Apparel,North,Online,5,94.56,40.0,1963
104635,2024-12-14,4K Webcam,Electronics,North,Online,5,87.93,44.0,2075
104636,2024-12-14,Yoga Mat,Sports,West,Online,4,35.24,14.0,2145
104637,2024-12-14,Yoga Mat,Sports,Central,Retail,2,35.05,14.0,1721
104638,2024-12-14,Running Shoes,Apparel,East,Retail,5,82.94,40.0,1502
104639,2024-12-14,Vacuum Cleaner,Home & Kitchen,Central,Online,3,198.75,110.0,1655
104640,2024-12-14,Coffee Maker,Home & Kitchen,Central,Online,2,122.74,64.0,1820
104641,2024-12-14,Coffee Maker,Home & Kitchen,East,Online,3,122.41,64.0,1929
104642,2024-12-14,Winter Jacket,Apparel,South,Online,3,145.94,70.0,1122
104643,2024-12-14,Bluetooth Speaker,Electronics,South,Retail,2,55.64,27.0,1184
104644,2024-12-14,Denim Jeans,Apparel,Central,Online,4,62.64,28.0,1400
104645,2024-12-14,Denim Jeans,Apparel,North,Online,3,62.9,28.0,1906
104646,2024-12-14,Smartphone Case,Electronics,East,Marketplace,3,18.93,6.0,1527
104647,2024-12-14,Face Serum,Beauty,North,Online,4,46.08,18.0,2004
104648,2024-12-14,Yoga Mat,Sports,North,Online,3,35.19,14.0,1993
104649,2024-12-14,Water Bottle,Sports,East,Online,2,17.7,5.0,1761
104650,2024-12-14,Running Shoes,Apparel,South,Marketplace,3,89.7,40.0,1408
104651,2024-12-14,Lipstick Set,Beauty,West,Marketplace,3,28.99,11.0,1164
104652,2024-12-15,Winter Jacket,Apparel,North,Marketplace,2,139.92,70.0,1821
104653,2024-12-15,Smartphone Case,Electronics,West,Online,6,19.81,6.0,1008
104654,2024-12-15,Water Bottle,Sports,South,Marketplace,2,17.47,5.0,1088
104655,2024-12-15,Coffee Maker,Home & Kitchen,West,Online,3,124.62,64.0,2032
104656,2024-12-15,USB-C Charger,Electronics,West,Marketplace,3,25.4,9.0,1480
104657,2024-12-15,Coffee Maker,Home & Kitchen,West,Marketplace,1,120.35,64.0,1494
104658,2024-12-15,Denim Jeans,Apparel,South,Retail,3,63.77,28.0,1163
104659,2024-12-15,USB-C Charger,Electronics,West,Marketplace,2,24.63,9.0,1547
104660,2024-12-15,Lipstick Set,Beauty,South,Online,3,28.36,11.0,1024
104661,2024-12-15,Winter Jacket,Apparel,East,Online,2,136.43,70.0,1654
104662,2024-12-15,Lipstick Set,Beauty,South,Online,3,27.75,11.0,1072
104663,2024-12-15,Smartphone Case,Electronics,South,Marketplace,1,18.71,6.0,1814
104664,2024-12-15,Coffee Maker,Home & Kitchen,West,Online,2,121.54,64.0,1190
104665,2024-12-15,Yoga Mat,Sports,North,Online,7,36.56,14.0,1244
104666,2024-12-15,Yoga Mat,Sports,North,Marketplace,7,36.35,14.0,1570
104667,2024-12-15,Lipstick Set,Beauty,Central,Online,2,31.06,11.0,2006
104668,2024-12-15,Winter Jacket,Apparel,West,Online,2,133.97,70.0,1149
104669,2024-12-15,Face Serum,Beauty,Central,Online,3,44.84,18.0,1639
104670,2024-12-15,Lipstick Set,Beauty,Central,Online,4,28.74,11.0,1976
104671,2024-12-15,Running Shoes,Apparel,North,Online,3,92.62,40.0,1220
104672,2024-12-15,Winter Jacket,Apparel,South,Retail,3,143.53,70.0,2091
104673,2024-12-15,Yoga Mat,Sports,West,Online,2,37.58,14.0,1834
104674,2024-12-15,Coffee Maker,Home & Kitchen,South,Retail,2,116.72,64.0,1018
104675,2024-12-15,Dumbbell Set,Sports,West,Online,2,72.52,41.0,1240
104676,2024-12-16,Vacuum Cleaner,Home & Kitchen,Central,Online,3,196.13,110.0,1567
104677,2024-12-16,Cotton T-Shirt,Apparel,East,Retail,2,23.49,7.0,1357
104678,2024-12-16,Water Bottle,Sports,East,Online,4,18.9,5.0,1107
104679,2024-12-16,USB-C Charger,Electronics,South,Online,3,24.26,9.0,2179
104680,2024-12-16,4K Webcam,Electronics,West,Marketplace,6,88.78,44.0,1940
104681,2024-12-16,Yoga Mat,Sports,Central,Online,2,34.35,14.0,1018
104682,2024-12-16,Yoga Mat,Sports,West,Retail,2,34.17,14.0,1856
104683,2024-12-16,Dumbbell Set,Sports,East,Online,4,75.52,41.0,1980
104684,2024-12-16,Running Shoes,Apparel,North,Online,3,88.83,40.0,1097
104685,2024-12-16,Water Bottle,Sports,North,Online,5,18.7,5.0,1111
104686,2024-12-16,Yoga Mat,Sports,South,Retail,3,36.5,14.0,1822
104687,2024-12-16,Smartphone Case,Electronics,North,Retail,6,17.41,6.0,1048
104688,2024-12-16,Smartphone Case,Electronics,North,Online,3,19.77,6.0,2110
104689,2024-12-16,Coffee Maker,Home & Kitchen,East,Online,2,113.28,64.0,1595
104690,2024-12-16,Air Fryer,Home & Kitchen,South,Marketplace,4,94.34,52.0,1588
104691,2024-12-16,Running Shoes,Apparel,East,Retail,5,84.7,40.0,1057
104692,2024-12-16,Coffee Maker,Home & Kitchen,South,Marketplace,4,115.81,64.0,2151
104693,2024-12-16,4K Webcam,Electronics,Central,Marketplace,2,87.38,44.0,1675
104694,2024-12-16,USB-C Charger,Electronics,East,Retail,3,24.54,9.0,1217
104695,2024-12-16,Yoga Mat,Sports,South,Retail,3,34.77,14.0,1181
104696,2024-12-16,Yoga Mat,Sports,South,Retail,2,34.64,14.0,1374
104697,2024-12-16,Cotton T-Shirt,Apparel,South,Online,1,22.67,7.0,1173
104698,2024-12-16,Running Shoes,Apparel,West,Retail,2,95.45,40.0,1106
104699,2024-12-16,Air Fryer,Home & Kitchen,South,Retail,4,95.92,52.0,2111
104700,2024-12-16,Denim Jeans,Apparel,South,Online,7,65.81,28.0,1576
104701,2024-12-16,Smartphone Case,Electronics,Central,Marketplace,3,19.73,6.0,1982
104702,2024-12-16,4K Webcam,Electronics,East,Retail,4,85.3,44.0,1743
104703,2024-12-17,Face Serum,Beauty,South,Retail,3,44.0,18.0,1055
104704,2024-12-17,Winter Jacket,Apparel,South,Retail,4,135.96,70.0,1277
104705,2024-12-17,Vacuum Cleaner,Home & Kitchen,South,Marketplace,1,187.97,110.0,2061
104706,2024-12-17,Knife Set,Home & Kitchen,Central,Online,2,47.54,21.0,1975
104707,2024-12-17,Knife Set,Home & Kitchen,East,Online,7,49.1,21.0,1019
104708,2024-12-17,Denim Jeans,Apparel,West,Retail,2,68.04,28.0,1319
104709,2024-12-17,4K Webcam,Electronics,South,Marketplace,6,80.57,44.0,1115
104710,2024-12-17,Lipstick Set,Beauty,East,Marketplace,2,29.65,11.0,1065
104711,2024-12-17,Running Shoes,Apparel,South,Online,2,93.34,40.0,1070
104712,2024-12-17,Yoga Mat,Sports,West,Online,2,36.03,14.0,1944
104713,2024-12-17,Denim Jeans,Apparel,West,Online,2,64.08,28.0,2129
104714,2024-12-17,Lipstick Set,Beauty,South,Retail,2,29.64,11.0,1726
104715,2024-12-17,Winter Jacket,Apparel,North,Online,2,132.99,70.0,1513
104716,2024-12-17,4K Webcam,Electronics,West,Marketplace,2,89.58,44.0,1052
104717,2024-12-17,Coffee Maker,Home & Kitchen,Central,Retail,6,124.38,64.0,2091
104718,2024-12-17,Yoga Mat,Sports,East,Online,4,34.72,14.0,1289
104719,2024-12-18,Running Shoes,Apparel,West,Retail,6,89.4,40.0,1763
104720,2024-12-18,Lipstick Set,Beauty,Central,Online,3,29.26,11.0,1482
104721,2024-12-18,Knife Set,Home & Kitchen,West,Retail,2,49.36,21.0,2064
104722,2024-12-18,Face Serum,Beauty,East,Marketplace,4,44.94,18.0,1008
104723,2024-12-18,Lipstick Set,Beauty,East,Online,2,28.82,11.0,1041
104724,2024-12-18,4K Webcam,Electronics,South,Marketplace,3,92.68,44.0,2032
104725,2024-12-18,Water Bottle,Sports,East,Retail,8,18.59,5.0,1389
104726,2024-12-18,Yoga Mat,Sports,South,Retail,2,33.85,14.0,1716
104727,2024-12-18,Coffee Maker,Home & Kitchen,West,Retail,3,115.54,64.0,2061
104728,2024-12-18,Running Shoes,Apparel,North,Retail,3,88.83,40.0,1779
104729,2024-12-18,Running Shoes,Apparel,South,Marketplace,3,90.48,40.0,2004
104730,2024-12-18,Denim Jeans,Apparel,South,Marketplace,5,65.98,28.0,1632
104731,2024-12-18,Lipstick Set,Beauty,Central,Online,5,29.29,11.0,1752
104732,2024-12-18,Dumbbell Set,Sports,West,Retail,3,79.31,41.0,2162
104733,2024-12-18,4K Webcam,Electronics,West,Retail,3,84.44,44.0,2105
104734,2024-12-18,Coffee Maker,Home & Kitchen,North,Retail,4,112.13,64.0,2095
104735,2024-12-18,Face Serum,Beauty,Central,Online,2,42.8,18.0,1116
104736,2024-12-19,Denim Jeans,Apparel,Central,Online,4,62.58,28.0,2009
104737,2024-12-19,Yoga Mat,Sports,Central,Retail,2,34.7,14.0,1065
104738,2024-12-19,4K Webcam,Electronics,Central,Marketplace,4,86.83,44.0,1008
104739,2024-12-19,Denim Jeans,Apparel,West,Online,3,68.18,28.0,1126
104740,2024-12-19,Face Serum,Beauty,North,Online,6,39.2,18.0,2141
104741,2024-12-19,Yoga Mat,Sports,Central,Online,4,36.94,14.0,1769
104742,2024-12-19,Face Serum,Beauty,West,Online,1,44.76,18.0,1179
104743,2024-12-19,Winter Jacket,Apparel,East,Online,2,136.51,70.0,2123
104744,2024-12-19,4K Webcam,Electronics,Central,Online,3,91.24,44.0,2031
104745,2024-12-19,Running Shoes,Apparel,West,Retail,2,92.8,40.0,1662
104746,2024-12-19,Vacuum Cleaner,Home & Kitchen,West,Retail,2,188.33,110.0,1282
104747,2024-12-19,Bluetooth Speaker,Electronics,South,Retail,4,56.2,27.0,2097
104748,2024-12-19,Vacuum Cleaner,Home & Kitchen,Central,Marketplace,3,197.94,110.0,1428
104749,2024-12-19,Yoga Mat,Sports,West,Retail,3,35.36,14.0,1301
104750,2024-12-19,4K Webcam,Electronics,Central,Online,5,91.71,44.0,1345
104751,2024-12-19,Running Shoes,Apparel,South,Online,4,90.77,40.0,1823
104752,2024-12-19,Hair Dryer,Beauty,North,Marketplace,3,73.13,33.0,1530
104753,2024-12-19,Coffee Maker,Home & Kitchen,Central,Marketplace,3,114.6,64.0,1827
104754,2024-12-19,Hair Dryer,Beauty,Central,Online,5,71.25,33.0,1979
104755,2024-12-19,Vacuum Cleaner,Home & Kitchen,North,Online,3,202.65,110.0,1563
104756,2024-12-20,4K Webcam,Electronics,Central,Online,2,90.07,44.0,1499
104757,2024-12-20,Yoga Mat,Sports,West,Marketplace,7,35.85,14.0,2027
104758,2024-12-20,Face Serum,Beauty,South,Online,3,44.38,18.0,1267
104759,2024-12-20,Winter Jacket,Apparel,West,Marketplace,2,143.96,70.0,1419
104760,2024-12-20,Hair Dryer,Beauty,North,Online,2,68.73,33.0,1186
104761,2024-12-20,Denim Jeans,Apparel,South,Online,2,66.17,28.0,1949
104762,2024-12-20,Hair Dryer,Beauty,North,Online,7,67.91,33.0,1586
104763,2024-12-20,Denim Jeans,Apparel,North,Retail,4,63.46,28.0,1877
104764,2024-12-20,Yoga Mat,Sports,Central,Online,3,35.66,14.0,1104
104765,2024-12-20,4K Webcam,Electronics,West,Online,4,90.63,44.0,1349
104766,2024-12-20,Winter Jacket,Apparel,Central,Online,2,143.01,70.0,2036
104767,2024-12-20,4K Webcam,Electronics,West,Online,3,88.08,44.0,1534
104768,2024-12-20,Face Serum,Beauty,North,Online,2,43.64,18.0,1929
104769,2024-12-20,Running Shoes,Apparel,North,Online,2,79.86,40.0,1733
104770,2024-12-20,Running Shoes,Apparel,West,Marketplace,1,87.58,40.0,1019
104771,2024-12-20,Denim Jeans,Apparel,East,Online,3,66.73,28.0,1435
104772,2024-12-20,Face Serum,Beauty,South,Retail,4,45.34,18.0,1011
104773,2024-12-20,Smartphone Case,Electronics,East,Retail,5,20.14,6.0,1998
104774,2024-12-20,Cotton T-Shirt,Apparel,North,Online,2,22.57,7.0,1394
104775,2024-12-20,Smartphone Case,Electronics,North,Retail,5,19.88,6.0,1139
104776,2024-12-20,Denim Jeans,Apparel,West,Online,3,59.53,28.0,1520
104777,2024-12-20,Face Serum,Beauty,East,Retail,5,45.46,18.0,1948
104778,2024-12-20,Wireless Earbuds,Electronics,South,Marketplace,1,80.39,38.0,1715
104779,2024-12-21,USB-C Charger,Electronics,East,Online,4,25.02,9.0,1357
104780,2024-12-21,Running Shoes,Apparel,South,Marketplace,5,93.86,40.0,2058
104781,2024-12-21,Cotton T-Shirt,Apparel,South,Online,3,22.45,7.0,1850
104782,2024-12-21,4K Webcam,Electronics,East,Retail,4,85.89,44.0,1539
104783,2024-12-21,Hair Dryer,Beauty,West,Online,3,66.43,33.0,1960
104784,2024-12-21,Water Bottle,Sports,South,Online,2,17.62,5.0,1499
104785,2024-12-21,Smartphone Case,Electronics,North,Retail,2,19.09,6.0,1865
104786,2024-12-21,Air Fryer,Home & Kitchen,West,Online,3,106.01,52.0,1881
104787,2024-12-21,Smartphone Case,Electronics,Central,Online,3,18.45,6.0,1061
104788,2024-12-21,Running Shoes,Apparel,North,Online,4,91.39,40.0,1389
104789,2024-12-21,4K Webcam,Electronics,North,Retail,5,86.17,44.0,1192
104790,2024-12-22,Knife Set,Home & Kitchen,North,Marketplace,4,48.83,21.0,2139
104791,2024-12-22,USB-C Charger,Electronics,East,Online,5,24.27,9.0,1735
104792,2024-12-22,Face Serum,Beauty,West,Online,3,43.2,18.0,2192
104793,2024-12-22,Denim Jeans,Apparel,North,Marketplace,2,65.8,28.0,1578
104794,2024-12-22,Face Serum,Beauty,South,Online,5,45.63,18.0,2187
104795,2024-12-22,Coffee Maker,Home & Kitchen,Central,Online,1,115.63,64.0,1296
104796,2024-12-22,Air Fryer,Home & Kitchen,East,Retail,2,99.84,52.0,1295
104797,2024-12-22,Cotton T-Shirt,Apparel,East,Retail,1,20.38,7.0,2004
104798,2024-12-22,Winter Jacket,Apparel,North,Online,2,146.67,70.0,1161
104799,2024-12-22,Air Fryer,Home & Kitchen,North,Online,1,101.9,52.0,1003
104800,2024-12-22,Yoga Mat,Sports,North,Online,3,32.94,14.0,1817
104801,2024-12-22,Face Serum,Beauty,North,Online,2,43.59,18.0,1475
104802,2024-12-22,Yoga Mat,Sports,East,Online,2,34.22,14.0,1946
104803,2024-12-22,Hair Dryer,Beauty,Central,Retail,5,68.3,33.0,1392
104804,2024-12-22,4K Webcam,Electronics,West,Marketplace,2,90.0,44.0,1750
104805,2024-12-22,Running Shoes,Apparel,North,Marketplace,2,90.18,40.0,1155
104806,2024-12-22,4K Webcam,Electronics,East,Retail,2,93.97,44.0,1670
104807,2024-12-22,Smartphone Case,Electronics,East,Retail,7,17.9,6.0,1175
104808,2024-12-22,Air Fryer,Home & Kitchen,West,Marketplace,3,96.16,52.0,1277
104809,2024-12-22,4K Webcam,Electronics,South,Online,2,84.29,44.0,1287
104810,2024-12-22,Wireless Earbuds,Electronics,East,Retail,3,80.19,38.0,1038
104811,2024-12-22,4K Webcam,Electronics,South,Online,2,89.64,44.0,1290
104812,2024-12-22,Face Serum,Beauty,East,Online,3,44.67,18.0,1984
104813,2024-12-22,Water Bottle,Sports,Central,Marketplace,2,19.89,5.0,1725
104814,2024-12-22,Denim Jeans,Apparel,South,Marketplace,5,57.13,28.0,2124
104815,2024-12-22,Yoga Mat,Sports,North,Online,2,35.24,14.0,2095
104816,2024-12-22,Coffee Maker,Home & Kitchen,North,Marketplace,3,114.01,64.0,1396
104817,2024-12-23,Cotton T-Shirt,Apparel,West,Online,3,20.12,7.0,1718
104818,2024-12-23,Smartphone Case,Electronics,East,Online,3,19.31,6.0,2042
104819,2024-12-23,4K Webcam,Electronics,East,Online,4,96.78,44.0,1878
104820,2024-12-23,Yoga Mat,Sports,East,Retail,5,34.25,14.0,1671
104821,2024-12-23,Water Bottle,Sports,Central,Online,7,18.4,5.0,1147
104822,2024-12-23,Running Shoes,Apparel,East,Online,3,93.84,40.0,1792
104823,2024-12-23,Winter Jacket,Apparel,South,Retail,7,135.89,70.0,2105
104824,2024-12-23,Face Serum,Beauty,North,Marketplace,4,45.38,18.0,1640
104825,2024-12-23,Lipstick Set,Beauty,East,Retail,2,28.57,11.0,2192
104826,2024-12-23,4K Webcam,Electronics,North,Online,2,90.95,44.0,1218
104827,2024-12-23,Lipstick Set,Beauty,South,Online,2,27.87,11.0,1239
104828,2024-12-23,Face Serum,Beauty,Central,Marketplace,4,44.67,18.0,2075
104829,2024-12-23,Winter Jacket,Apparel,East,Retail,3,146.11,70.0,1967
104830,2024-12-24,4K Webcam,Electronics,North,Retail,5,84.4,44.0,1749
104831,2024-12-24,Yoga Mat,Sports,Central,Online,3,34.63,14.0,1352
104832,2024-12-24,Running Shoes,Apparel,North,Marketplace,4,87.64,40.0,1721
